,section,section_short,subsection,qID,question,assay,colour,answer_given
682,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",rhe,red,1.0
683,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",th_uptake,red,0.13333333333333333
684,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",ablue_shsy5y,red,0.1111111111111111
685,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",cell_painting_plus,red,0.16
686,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",dcfda_hepg2,red,0.13333333333333333
687,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",e_morph_screening,red,0.24
688,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",hntp,red,0.24390243902439024
689,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",ldh_shsy5y,red,0.10666666666666667
690,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",msldt,red,0.2
691,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",rhe,red,0.6
692,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",th_uptake,red,0.044444444444444446
